Load_ind	Definition Year	Species Code	Species Name	Area Code	Area Description	Level Code	Level Description	Initial Quantity	Adapted Quota	Eurlex Ref	OJ Ref	Publication Date	Page Number	In regulation	Compute uptake
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	DEU	Germany	0	0	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	ESP	Spain	21	0.2	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	EST	Estonia	0	0	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	FRA	France	79	84.964	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	IRL	Ireland	25	23.75	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	LTU	Lithuania	0	0	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	NLD	Netherlands	0	0	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	PRT	Portugal	0	0	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	GBR	United Kingdom	50	65	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJE	Small-eyed ray	7FG.	7f and 7g	EEC	European union	192	190.914	32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	PRT	Portugal			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	GBR	United Kingdom			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	NLD	Netherlands			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	LTU	Lithuania			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	IRL	Ireland			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	FRA	France			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	EST	Estonia			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	ESP	Spain			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	DEU	Germany			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	BEL	Belgium			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	*07D.	7d	EEC	European union			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	PRT	Portugal			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	NLD	Netherlands			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	LTU	Lithuania			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	IRL	Ireland			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	FRA	France			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	EST	Estonia			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	ESP	Spain			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	DEU	Germany			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	BEL	Belgium			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	EEC	European union			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJF	Shagreen ray	67AKXD	Union waters of 6a, 6b, 7a-c and 7e-k	GBR	United Kingdom			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	DEU	Germany			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	LTU	Lithuania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	ESP	Spain			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	EST	Estonia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	FIN	Finland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	FRA	France			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	GRC	Greece			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	HRV	Croatia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	MLT	Malta			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	NLD	Netherlands			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	POL	Poland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	PRT	Portugal			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	ROU	Romania			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	SVN	Slovenia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	SWE	Sweden			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	GBR	United Kingdom			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	EEC	European union			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	TAC	Total Allowable Catches for all countries			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	BEL	Belgium			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	BGR	Bulgaria			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	CYP	Cyprus			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	DNK	Denmark			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	IRL	Ireland			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	ITA	Italy			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJG	Arctic skate	XDS	NEAFC Stock - Deep Sea Fisheries	LVA	Latvia			32010R1236	L347	21-12-2010	31	Y	N
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	BEL	Belgium			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	FRA	France			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	GBR	United Kingdom			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	NLD	Netherlands			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	EEC	European union			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*04-C.	Union waters of 4	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	GBR	United Kingdom			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	EEC	European union			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	PRT	Portugal			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	NLD	Netherlands			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	LTU	Lithuania			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	IRL	Ireland			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	FRA	France			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	EST	Estonia			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	ESP	Spain			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	DEU	Germany			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D.	7d	BEL	Belgium			32020R0123	L25	30-01-2020	75	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	BEL	Belgium			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	FRA	France			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	NLD	Netherlands			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	GBR	United Kingdom			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*07D2.	Union waters of 7d	EEC	European union			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	GBR	United Kingdom			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	EEC	European union			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	NLD	Netherlands			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	FRA	France			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	BEL	Belgium			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	*67AKD	Union waters of 6a, 6b, 7a-c and 7e-k	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	76	Y	Y
INIV	2020	RJH	Blonde ray	03A-C.	Union waters of 3a	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	03A-C.	Union waters of 3a	EEC	European union			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	03A-C.	Union waters of 3a	SWE	Sweden			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	03A-C.	Union waters of 3a	DNK	Denmark			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	TAC	Total Allowable Catches for all countries			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	EEC	European union			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	GBR	United Kingdom			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	NLD	Netherlands			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	FRA	France			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	DEU	Germany			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	BEL	Belgium			32020R0123	L25	30-01-2020	74	Y	Y
INIV	2020	RJH	Blonde ray	04-C.	Union waters of 4	DNK	Denmark			32020R0123	L25	30-01-2020	74	Y	Y
